Date,AAPL,GOOG,MSFT,TSLA
2021-04-22,128.50901794433594,112.47259521484375,246.76995849609375,239.89666748046875
2021-04-23,130.82708740234375,114.82231140136719,250.58897399902344,243.13333129882812
2021-04-26,131.2166748046875,115.38965606689453,250.9727783203125,246.06666564941406
2021-04-27,130.895263671875,114.4166488647461,251.37583923339844,234.913330078125
2021-04-28,130.1063690185547,118.02650451660156,244.2655029296875,231.46665954589844
2021-04-29,130.00894165039062,120.50515747070312,242.2983856201172,225.6666717529297
2021-04-30,128.04148864746094,119.52471160888672,241.98171997070312,236.47999572753906
2021-05-03,129.09335327148438,118.78329467773438,241.67465209960938,228.3000030517578
2021-05-04,124.52532958984375,116.75396728515625,237.76925659179688,224.53334045410156
2021-05-05,124.76884460449219,116.87743377685547,236.50265502929688,223.64666748046875
2021-05-06,126.36618041992188,118.0979232788086,239.63082885742188,221.17999267578125
2021-05-07,127.03936767578125,118.95787048339844,242.2504119873047,224.1233367919922
2021-05-10,123.76119232177734,116.12958526611328,237.18392944335938,209.67999267578125
2021-05-11,122.8440933227539,114.49797821044922,236.27235412597656,205.73333740234375
2021-05-12,119.78054809570312,111.04234313964844,229.33473205566406,196.6300048828125
2021-05-13,121.92697143554688,112.17752838134766,233.2017822265625,190.56333923339844
2021-05-14,124.34659576416016,114.8649673461914,238.11468505859375,196.5800018310547
2021-05-17,123.1953353881836,115.12532806396484,235.2648162841797,192.27667236328125
2021-05-18,121.80989837646484,114.23365020751953,233.249755859375,192.6233367919922
2021-05-19,121.6537857055664,114.4955062866211,233.82681274414062,187.82000732421875
2021-05-20,124.20997619628906,116.8451919555664,237.05836486816406,195.5933380126953
2021-05-21,122.37577819824219,116.30017852783203,235.79847717285156,193.6266632080078
2021-05-24,124.00511932373047,119.35362243652344,241.1940460205078,202.14666748046875
2021-05-25,123.80998229980469,119.47262573242188,242.09811401367188,201.56333923339844
2021-05-26,123.76119232177734,120.68566131591797,241.87689208984375,206.3766632080078
2021-05-27,122.22940826416016,119.14732360839844,239.78021240234375,210.28334045410156
2021-05-28,121.57573699951172,119.59613037109375,240.1360626220703,208.4066619873047
2021-06-01,121.25379943847656,120.5011978149414,237.9431915283203,207.96665954589844
2021-06-02,122.0147705078125,120.07817077636719,237.8470001220703,201.7066650390625
2021-06-03,120.53181457519531,119.2514419555664,236.3177947998047,190.94667053222656
2021-06-04,122.82457733154297,121.58975982666016,241.20361328125,199.68333435058594
2021-06-07,122.8343505859375,122.3004150390625,244.10813903808594,201.7100067138672
2021-06-08,123.65387725830078,123.13159942626953,242.91558837890625,201.19667053222656
2021-06-09,124.03439331054688,123.55561065673828,243.89662170410156,199.5933380126953
2021-06-10,123.03921508789062,125.0533218383789,247.4071044921875,203.3733367919922
2021-06-11,124.24903106689453,124.67294311523438,248.0323028564453,203.29666137695312
2021-06-14,127.30280303955078,125.32310485839844,249.95578002929688,205.89666748046875
2021-06-15,126.48328399658203,125.00669860839844,248.48428344726562,199.7866668701172
2021-06-16,126.98084259033203,124.67294311523438,247.541748046875,201.6233367919922
2021-06-17,128.5808868408203,125.34195709228516,250.92721557617188,205.53334045410156
2021-06-18,127.2833023071289,124.54499816894531,249.51339721679688,207.77000427246094
2021-06-21,129.07850646972656,125.42526245117188,252.59104919433594,206.94332885742188
2021-06-22,130.71755981445312,125.96532440185547,255.36094665527344,207.90333557128906
2021-06-23,130.4443817138672,125.43171691894531,255.1302490234375,218.85667419433594
2021-06-24,130.1614990234375,126.24552154541016,256.495849609375,226.60667419433594
2021-06-25,129.8687744140625,125.96088409423828,254.8897247314453,223.9566650390625
2021-06-28,131.4981231689453,125.78680419921875,258.4482421875,229.57333374023438
2021-06-29,133.01036071777344,124.99232482910156,261.0258483886719,226.9199981689453
2021-06-30,133.62503051757812,124.29553985595703,260.54498291015625,226.56666564941406
2021-07-01,133.92745971679688,125.33946990966797,261.2182312011719,225.97332763671875
2021-07-02,136.55198669433594,127.67082977294922,267.0369567871094,226.3000030517578
2021-07-06,138.56182861328125,128.71424865722656,267.0464782714844,219.86000061035156
2021-07-07,141.0496826171875,129.01828002929688,269.2297058105469,214.88333129882812
2021-07-08,139.7521209716797,128.12510681152344,266.81573486328125,217.60333251953125
2021-07-09,141.57655334472656,128.51937866210938,267.3158874511719,218.98333740234375
2021-07-12,140.9814453125,129.50079345703125,266.7195129394531,228.56666564941406
2021-07-13,142.09368896484375,129.92782592773438,270.2396240234375,222.84666442871094
2021-07-14,145.51817321777344,131.00694274902344,271.711181640625,217.7933349609375
2021-07-15,144.864501953125,130.1975860595703,270.2877197265625,216.86666870117188
2021-07-16,142.8253936767578,130.77188110351562,270.0183410644531,214.74000549316406
2021-07-19,138.98135375976562,128.20147705078125,266.42138671875,215.4066619873047
2021-07-20,142.5912322998047,130.033935546875,268.6430969238281,220.1666717529297
2021-07-21,141.85952758789062,131.52073669433594,270.6435852050781,218.42999267578125
2021-07-22,143.2254638671875,132.24281311035156,275.202392578125,216.4199981689453
2021-07-23,144.94253540039062,136.69375610351562,278.5974426269531,214.4600067138672
2021-07-26,145.36207580566406,138.50738525390625,278.0011291503906,219.2066650390625
2021-07-27,143.19615173339844,135.68255615234375,275.58709716796875,214.92666625976562
2021-07-28,141.44973754882812,135.27093505859375,275.2793273925781,215.66000366210938
2021-07-29,142.09368896484375,135.4286346435547,275.54864501953125,225.78334045410156
2021-07-30,142.30828857421875,134.11985778808594,274.0194091796875,229.06666564941406
2021-08-02,141.97657775878906,134.8821258544922,273.9328918457031,236.55667114257812
2021-08-03,143.77182006835938,135.1702423095703,276.1449279785156,236.5800018310547
2021-08-04,143.3717803955078,134.9208221435547,275.55828857421875,236.97332763671875
2021-08-05,143.4790496826172,135.82489013671875,278.4531555175781,238.2100067138672
2021-08-06,142.79513549804688,135.9200897216797,278.3953857421875,233.03334045410156
2021-08-09,142.74624633789062,136.8782196044922,277.3087158203125,237.9199981689453
2021-08-10,142.26747131347656,136.97195434570312,275.4908447265625,236.663330078125
2021-08-11,142.52154541015625,136.5682830810547,275.9814453125,235.94000244140625
2021-08-12,145.482177734375,137.26258850097656,278.7320556640625,240.75
2021-08-13,145.6873779296875,137.27896118164062,281.65594482421875,239.05667114257812
2021-08-16,147.66111755371094,137.78480529785156,283.3389892578125,228.72332763671875
2021-08-17,146.75242614746094,136.18246459960938,281.8771057128906,221.90333557128906
2021-08-18,143.0100555419922,135.45791625976562,280.1522216796875,229.663330078125
2021-08-19,143.34228515625,135.798583984375,285.97247314453125,224.49000549316406
2021-08-20,144.7982177734375,137.30967712402344,293.2863464355469,226.75332641601562
2021-08-23,146.28343200683594,139.9505157470703,293.5657653808594,235.43333435058594
2021-08-24,146.19546508789062,141.2389373779297,291.609619140625,236.163330078125
2021-08-25,144.9643096923828,141.78594970703125,291.0218811035156,237.06666564941406
2021-08-26,144.1630859375,140.9656524658203,288.20806884765625,233.72000122070312
2021-08-27,145.1988067626953,143.37339782714844,288.8151550292969,237.30667114257812
2021-08-30,149.61534118652344,144.28492736816406,292.54437255859375,243.6366729736328
2021-08-31,148.35487365722656,144.27748107910156,290.89654541015625,245.24000549316406
2021-09-01,149.0193328857422,144.65438842773438,290.84832763671875,244.69667053222656
2021-09-02,150.1331787109375,143.04461669921875,290.1931457519531,244.1300048828125
2021-09-03,150.76837158203125,143.59608459472656,290.1834716796875,244.52333068847656
2021-09-07,153.10365295410156,144.3340301513672,289.2583923339844,250.97332763671875
2021-09-08,151.55979919433594,143.70372009277344,289.2873840332031,251.2899932861328
2021-09-09,150.54359436035156,143.73342895507812,286.43499755859375,251.6199951171875
2021-09-10,145.5603790283203,140.76531982421875,284.9510498046875,245.42333984375
2021-09-13,146.12705993652344,142.29673767089844,286.1844787597656,247.6666717529297
2021-09-14,144.7298126220703,142.23826599121094,288.88262939453125,248.163330078125
2021-09-15,145.61895751953125,144.0235595703125,293.7296142578125,251.94332885742188
2021-09-16,145.3844451904297,143.19786071777344,294.1150207519531,252.3300018310547
2021-09-17,142.7169647216797,140.31155395507812,288.95965576171875,253.163330078125
2021-09-20,139.6683807373047,137.88497924804688,283.5923156738281,243.38999938964844
2021-09-21,140.1471405029297,138.5093536376953,284.07415771484375,246.4600067138672
2021-09-22,142.5117645263672,139.7908477783203,287.7165832519531,250.64666748046875
2021-09-23,143.46932983398438,140.67161560058594,288.6609802246094,251.2133331298828
2021-09-24,143.5572509765625,141.47152709960938,288.4586181640625,258.1300048828125
2021-09-27,142.04270935058594,140.34877014160156,283.4671936035156,263.78668212890625
2021-09-28,138.66189575195312,135.07505798339844,273.2045593261719,259.1866760253906
2021-09-29,139.56089782714844,133.4255828857422,273.66705322265625,260.4366760253906
2021-09-30,138.2613067626953,132.18031311035156,271.662841796875,258.49334716796875
2021-10-01,139.38499450683594,135.3512725830078,278.58154296875,258.40667724609375
2021-10-04,135.95535278320312,132.67575073242188,272.80938720703125,260.510009765625
2021-10-05,137.88023376464844,135.06809997558594,278.2539367675781,260.1966552734375
2021-10-06,138.74984741210938,136.2355194091797,282.44561767578125,260.9166564941406
2021-10-07,140.01034545898438,138.05210876464844,284.1224060058594,264.53668212890625
2021-10-08,139.62925720214844,138.91549682617188,284.1224060058594,261.8299865722656
2021-10-11,139.5413360595703,137.7168731689453,283.5249328613281,263.9800109863281
2021-10-12,138.27105712890625,135.59971618652344,282.2240295410156,268.5733337402344
2021-10-13,137.68484497070312,136.77706909179688,285.52923583984375,270.3599853515625
2021-10-14,140.46958923339844,140.26048278808594,291.73492431640625,272.7733459472656
2021-10-15,141.5248565673828,140.52134704589844,293.14178466796875,281.010009765625
2021-10-18,143.19570922851562,141.79635620117188,296.1097412109375,290.03668212890625
2021-10-19,145.3551483154297,142.65084838867188,297.01556396484375,288.0899963378906
2021-10-20,145.8437042236328,141.2552947998047,296.2253723144531,288.6000061035156
2021-10-21,146.05868530273438,141.61782836914062,299.4534912109375,298.0
2021-10-22,145.28675842285156,137.4961700439453,297.91168212890625,303.2266540527344
2021-10-25,145.23788452148438,137.64295959472656,296.9192199707031,341.6199951171875
2021-10-26,145.90232849121094,138.53465270996094,298.82708740234375,339.4766540527344
2021-10-27,145.44308471679688,145.23513793945312,311.4120178222656,345.9533386230469
2021-10-28,149.0779571533203,144.9390869140625,312.5490417480469,359.0133361816406
2021-10-29,146.37132263183594,147.06314086914062,319.5545959472656,371.3333435058594
2021-11-01,145.55055236816406,142.60324096679688,317.3863830566406,402.86334228515625
2021-11-02,146.5863494873047,144.67523193359375,321.0094909667969,390.6666564941406
2021-11-03,148.02267456054688,145.59466552734375,321.84796142578125,404.6199951171875
